radiologist,inferred_pathology,volume_category,radiomic_category,with_segmentation,correct_prediction,confidence,response_time
Radiologist #4,Presurgical glioma,Micro,Irregular/Complex Single,True,1,6,17.137227535247803
Radiologist #4,Postoperative glioma resection,,,True,1,8,13.967508554458618
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,14.606257200241089
Radiologist #4,Presurgical glioma,,,True,1,9,13.915899515151978
Radiologist #4,Presurgical glioma,Small,Infiltrative Single,True,1,5,44.800260782241821
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,12.897475719451904
Radiologist #4,Meningioma,Large,Well-circumscribed Single,True,1,10,16.019270181655884
Radiologist #4,Presurgical glioma,,,True,0,6,13.85188055038452
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,11.210147619247437
Radiologist #4,Paediatric presurgical tumour,,,True,1,5,26.42114353179932
Radiologist #4,Postoperative glioma resection,,,True,1,7,35.131665706634521
Radiologist #4,Paediatric presurgical tumour,,,True,0,8,13.900822877883911
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,9.7755839824676514
Radiologist #4,Postoperative glioma resection,,,True,1,8,12.107043743133543
Radiologist #4,Presurgical glioma,,,True,1,8,16.213956117630005
Radiologist #4,Metastases,Micro,Multiple,True,0,6,22.044751405715942
Radiologist #4,Meningioma,Micro,Irregular/Complex Single,True,1,6,24.342994689941406
Radiologist #4,Presurgical glioma,,,True,1,8,20.364384412765503
Radiologist #4,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,18.972155332565308
Radiologist #4,Presurgical glioma,,,True,1,8,16.541550874710083
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,6,21.47738885879517
Radiologist #4,Postoperative glioma resection,,,True,0,6,29.233299970626831
Radiologist #4,Presurgical glioma,,,True,1,8,23.615581750869751
Radiologist #4,Presurgical glioma,,,True,1,7,12.363001108169556
Radiologist #4,Presurgical glioma,Small,Irregular/Complex Single,True,1,8,20.535752058029171
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,5,15.72611403465271
Radiologist #4,Presurgical glioma,Micro,Single Lesion (Unclassified),True,0,7,16.131816387176514
Radiologist #4,Postoperative glioma resection,,,True,1,8,9.8700728416442889
Radiologist #4,Presurgical glioma,,,True,1,8,14.234585046768188
Radiologist #4,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,12.102952718734739
Radiologist #4,Presurgical glioma,Medium,Infiltrative Single,True,1,5,18.927327632904053
Radiologist #4,Presurgical glioma,Large,Infiltrative Single,True,1,6,23.920325994491577
